-449, -238, 526
-472, -386, 607
-446, -493, 675
-346, -458, 724
-335, -447, 811
-323, -417, 873
-287, -438, 907
-250, -488, 972
-159, -489, 1041
-51, -435, 1193
73, -343, 1286
106, -344, 1434
106, -344, 1434
107, -379, 1548
129, -346, 1740
199, -266, 1752
253, -305, 1728
231, -396, 1723
203, -412, 1694
-,-,-
-156, -249, 1152
-191, -289, 1239
-226, -386, 1368
-183, -357, 1380
-190, -364, 1503
-136, -331, 1640
-75, -321, 1741
-55, -365, 1840
-4, -342, 1839
-4, -342, 1839
-2, -365, 1870
31, -352, 1811
94, -276, 1648
122, -229, 1504
150, -173, 1327
150, -171, 1132
169, -118, 954
169, -118, 954
161, -55, 809
151, 0, 656
100, -97, 690
132, -118, 741
167, -90, 664
167, -90, 664
107, -90, 569
60, -12, 527
87, 156, 451
87, 156, 451
62, 148, 474
-38, 66, 514
-92, 65, 354
-133, 50, 187
-133, 50, 187
-184, 58, 178
-247, 1, 211
-268, 27, 249
-339, -105, 254
-339, -105, 254
-364, -187, 255
-388, -238, 215
-433, -240, 208
-437, -157, 293
-406, -117, 350
-381, -69, 455
-415, -168, 549
-432, -262, 562
-427, -315, 457
-442, -315, 460
-431, -315, 714
-431, -412, 714
-323, -381, 987
-188, -245, 967
-152, -264, 845
-204, -456, 857
-189, -506, 999
6, -362, 1261
201, -125, 1412
269, 0, 1485
269, 0, 1485
217, -124, 1548
201, -265, 1603
304, -316, 1689
411, -359, 1817
406, -379, 1951
399, -427, 1859
333, -506, 1655
-,-,-
-135, -254, 1273
-165, -311, 1394
-155, -296, 1417
-144, -270, 1635
-174, -282, 1818
-153, -362, 1760
-166, -363, 1535
-183, -407, 1433
-155, -396, 1523
-90, -341, 1694
-90, -341, 1694
-21, -246, 1693
-10, -218, 1510
-18, -263, 1445
32, -276, 1391
49, -289, 1219
42, -211, 1056
69, -55, 862
69, -55, 862
117, 93, 692
87, 83, 578
22, -2, 584
22, -2, 584
8, 2, 479
45, 32, 353
45, 32, 353
71, 66, 283
13, 62, 273
13, 62, 273
-33, 77, 190
-66, 42, 65
-98, 23, 4
-98, 23, 4
-126, 4, 65
-125, 12, 109
-125, 12, 109
-179, 6, 213
-268, -52, 223
-312, -121, 241
-330, -166, 412
-296, -140, 505
-301, -141, 614
-345, -189, 641
-399, -263, 599
-399, -263, 599
-402, -292, 609
-339, -319, 788
-280, -340, 898
-291, -434, 854
-322, -499, 762
-308, -601, 781
-173, -500, 962
-21, -319, 1170
72, -127, 1204
90, -49, 1166
90, -49, 1166
79, -149, 1239
146, -241, 1389
223, -221, 1478
277, -200, 1447
345, -215, 1408
430, -271, 1572
485, -293, 1832
491, -331, 1876
491, -331, 1876
331, -349, 1778
-,-,-
-116, -281, 1132
-81, -285, 1173
-129, -346, 1424
-143, -390, 1612
-165, -362, 1636
-128, -225, 1611
-118, -168, 1542
-122, -257, 1573
-119, -321, 1558
-86, -320, 1458
-49, -303, 1383
-49, -303, 1383
-1, -267, 1318
20, -270, 1213
21, -235, 1171
50, -160, 1180
48, -107, 1203
70, -84, 1113
54, -82, 962
54, -82, 962
15, -117, 879
0, -138, 745
-6, -153, 650
-6, -153, 650
-8, -122, 580
-30, -79, 619
-22, 30, 630
-37, 108, 610
-37, 108, 610
-47, 119, 525
-110, 33, 451
-147, -11, 383
-152, -11, 374
-151, 50, 346
-151, 50, 346
-196, 66, 322
-244, 10, 344
-262, -59, 304
-302, -46, 259
-341, -44, 259
-341, -44, 259
-353, -88, 249
-401, -222, 275
-406, -276, 303
-407, -277, 330
-417, -298, 404
-405, -320, 495
-356, -289, 573
-344, -251, 658
-336, -267, 711
-292, -354, 788
-292, -354, 788
-206, -410, 808
-86, -309, 880
-54, -247, 1054
-49, -238, 1214
28, -257, 1241
138, -298, 1252
238, -245, 1346
271, -206, 1443
310, -183, 1584
392, -187, 1766
392, -187, 1766
460, -237, 1924
413, -268, 1998
-,-,-
-238, -202, 1017
-302, -252, 1148
-333, -250, 1105
-416, -283, 1155
-502, -507, 1394
-472, -500, 1652
-376, -338, 1705
-320, -258, 1729
-282, -224, 1725
-230, -177, 1687
-165, -124, 1605
-108, -62, 1488
-74, -23, 1384
-33, -10, 1293
-14, -102, 1315
32, -55, 1136
53, -12, 999
53, -12, 999
54, -73, 981
46, -116, 972
1, -139, 935
1, -139, 935
39, 31, 773
47, 148, 629
22, 129, 592
22, 129, 592
17, 106, 639
2, 23, 704
22, 38, 620
22, 38, 620
23, 53, 482
-31, 3, 387
-31, 3, 387
-69, -56, 332
-79, -53, 299
-118, -75, 328
-190, -51, 414
-190, -51, 414
-214, 31, 343
-247, 40, 277
-287, -78, 189
-366, -205, 236
-405, -172, 257
-397, -141, 316
-409, -137, 370
-409, -137, 370
-425, -141, 413
-438, -133, 462
-427, -150, 598
-406, -174, 709
-394, -225, 722
-373, -275, 714
-322, -345, 720
-266, -449, 839
-137, -468, 1078
-20, -383, 1226
19, -304, 1181
19, -304, 1181
10, -307, 1055
30, -383, 1078
118, -388, 1218
243, -339, 1396
314, -272, 1624
349, -208, 1755
381, -239, 1747
399, -374, 1781
386, -515, 1854
386, -515, 1854
360, -562, 1848
333, -477, 1702
263, -415, 1515
-,-,-
-157, -226, 1098
-82, -228, 997
-136, -261, 1026
-185, -353, 1264
-144, -372, 1393
-108, -339, 1449
-125, -316, 1529
-122, -363, 1557
-110, -415, 1686
-80, -371, 1774
-33, -295, 1711
-16, -256, 1624
10, -219, 1483
42, -165, 1469
42, -165, 1469
71, -102, 1373
71, -67, 1191
63, -37, 999
38, -71, 932
25, -119, 827
25, -119, 827
47, -94, 649
37, -73, 632
27, -16, 669
27, -16, 669
39, 41, 636
73, 97, 509
93, 107, 448
93, 107, 448
31, 48, 422
-44, 14, 350
-126, -18, 307
-126, -18, 307
-139, 11, 283
-143, 30, 196
-202, 7, 236
-318, -19, 298
-400, -57, 253
-400, -57, 253
-394, -90, 180
-386, -113, 194
-375, -141, 209
-380, -112, 300
-410, -186, 339
-450, -283, 421
-440, -253, 470
-418, -258, 482
-439, -331, 560
-439, -331, 560
-456, -377, 698
-420, -395, 809
-366, -403, 790
-369, -459, 872
-339, -477, 1036
-244, -398, 1243
-156, -271, 1323
-98, -212, 1260
-98, -276, 1153
-138, -424, 1186
-120, -481, 1305
-17, -412, 1410
109, -286, 1519
170, -215, 1583
156, -240, 1588
156, -240, 1588
139, -352, 1568
-,-,-
-111, -432, 1233
-176, -389, 1169
-190, -411, 1298
-198, -472, 1433
-159, -468, 1578
-111, -428, 1742
-119, -402, 1812
-124, -435, 1796
-78, -393, 1747
-26, -301, 1628
-30, -316, 1608
-30, -291, 1516
4, -184, 1352
26, -48, 1147
33, 5, 1014
33, 5, 1014
38, -37, 982
52, -69, 906
52, -69, 906
63, -77, 709
53, -45, 536
55, 24, 540
55, 24, 540
46, 39, 614
70, 100, 650
79, 129, 590
79, 129, 590
33, 103, 491
-23, 26, 435
-57, -7, 466
-57, -7, 466
-72, 32, 400
-108, 66, 324
-117, 53, 214
-139, 16, 168
-139, 16, 168
-217, -85, 144
-344, -155, 127
-399, -157, 155
-307, -25, 259
-254, -40, 317
-280, -140, 466
-342, -140, 503
-342, -182, 503
-381, -154, 478
-362, -111, 495
-358, -129, 568
-344, -142, 583
-356, -229, 700
-337, -293, 818
-240, -325, 826
-187, -378, 831
-154, -406, 962
-59, -381, 1136
49, -358, 1309
49, -358, 1309
126, -316, 1349
177, -241, 1354
246, -188, 1453
271, -183, 1565
273, -243, 1644
313, -256, 1724
321, -267, 1891
-,-,-
-110, -399, 914
-172, -553, 1232
-222, -565, 1673
-139, -436, 1823
-98, -387, 1764
-144, -466, 1876
-140, -497, 1884
-89, -409, 1743
-59, -300, 1730
-28, -290, 1684
-20, -340, 1648
-4, -354, 1520
-4, -354, 1520
30, -283, 1363
36, -248, 1254
43, -183, 1130
36, -129, 1027
37, -79, 893
37, -79, 750
31, -46, 750
7, -35, 684
-3, 11, 699
-3, 11, 699
10, 56, 646
23, 79, 568
10, 104, 483
10, 104, 483
4, 189, 425
-40, 187, 446
-69, 113, 349
-69, 113, 349
-87, -15, 178
-70, -45, 53
-94, -50, 4
-94, -50, 4
-149, -14, 78
-241, -26, 149
-263, -26, 202
-259, 6, 241
-259, 6, 241
-256, 47, 336
-289, 54, 384
-328, -33, 420
-424, -87, 501
-468, -145, 432
-468, -145, 432
-545, -338, 424
-517, -361, 465
-449, -292, 576
-462, -309, 714
-459, -387, 741
-417, -472, 783
-300, -457, 862
-169, -411, 899
-96, -372, 1018
-27, -376, 1148
85, -325, 1297
85, -325, 1297
248, -242, 1436
325, -177, 1629
327, -152, 1666
350, -231, 1560
371, -333, 1559
419, -384, 1722
413, -394, 1869
-,-,-
-125, -399, 1136
-92, -346, 1133
-101, -235, 1074
-127, -261, 1236
-173, -400, 1566
-183, -507, 1781
-183, -507, 1781
-178, -533, 1815
-176, -522, 1786
-165, -469, 1758
-118, -402, 1782
-61, -376, 1804
0, -335, 1734
39, -292, 1570
66, -250, 1433
90, -192, 1276
110, -120, 1139
97, -83, 970
97, -83, 970
56, -113, 871
54, -75, 792
100, -1, 647
100, -1, 647
100, 37, 469
55, 45, 404
-12, -2, 408
-12, -2, 408
-58, -18, 468
-21, 74, 458
5, 148, 399
5, 148, 399
-26, 164, 402
-81, 135, 357
-144, 57, 248
-198, 2, 175
-198, 2, 175
-238, -23, 212
-290, 28, 261
-332, 51, 249
-340, -6, 184
-340, -6, 184
-371, -146, 147
-425, -266, 118
-463, -285, 226
-456, -184, 359
-382, -140, 409
-345, -181, 433
-362, -246, 525
-367, -297, 580
-289, -309, 581
-289, -309, 581
-226, -361, 708
-183, -446, 868
-107, -484, 926
-17, -479, 1081
63, -387, 1162
92, -337, 1378
135, -315, 1492
224, -230, 1470
264, -425, 1715
278, -354, 1920
278, -354, 1920
328, -423, 1982
345, -682, 1983
381, -1066, 1998
-,-,-
-257, -507, 1423
-234, -599, 1375
-237, -534, 1259
-304, -489, 1404
-318, -581, 1612
-291, -610, 1742
